title,subTitle,totalScore,categoryName,address,locatedIn,neighborhood,street,city,postalCode,state,countryCode,plusCode,website,phone,temporarilyClosed,permanentlyClosed,isAdvertisement,rank,placeId,url,searchPageUrl,searchString,location,scrapedAt,popularTimesLiveText,popularTimesLivePercent,reviewsCountText,reviewsCount,imageUrls
LAND AND SEA ELECTROMECHANICAL CONT.,,,Air conditioning contractor,"Ground Floor, No.72, Mangalaseri Apartment, 1, 9th Main Rd, Mathikere Extension, Bengaluru, Karnataka 560054",,"Ground Floor, No.72, Mangalaseri Apartment, 1, 9th Main Rd","Ground Floor, No.72, Mangalaseri Apartment, 1, 9th Main Rd",Bengaluru,560054,Karnataka,IN,"2HJ6+R8 Bengaluru, Karnataka",landandseaelectromechanical.com,096061 44003,,,,186,ChIJS4R1FmA9rjsRb9cq9ZHA8jQ,"https://www.google.com/maps/place/LAND+AND+SEA+ELECTROMECHANICAL+CONT./@13.032076,77.5586803,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d601675844b:0x34f2c091f52ad76f!8m2!3d13.032076!4d77.560869?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.032076,""lng"":77.560869}",2021-02-05T20:34:47.587Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Videocon Service Centre,,5,Electronics repair shop,"409, 20th Main Rd, 1st Block, Rajajinagar, Bengaluru, Karnataka 560010",,"409, 20th Main Rd","409, 20th Main Rd",Bengaluru,560010,Karnataka,IN,"2G2X+RR Bengaluru, Karnataka",,,,,,181,ChIJdTldJps9rjsRuCLRHErK01Q,"https://www.google.com/maps/place/Videocon+Service+Centre/@13.0020135,77.5474355,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9b265d3975:0x54d3ca4a1cd122b8!8m2!3d13.0020135!4d77.5496242?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z?hl=en",ac repair in malleswaram,"{""lat"":13.0020135,""lng"":77.5496242}",2021-02-05T20:35:13.019Z,,,1,1,"[""https://lh5.googleusercontent.com/p/AF1QipO-ZcYHLLkae4E5P-sXQewj8f4J-aTVWOEXFk7f=w1920-h1080-k-no""]"
Voltas Brand Shop,,4.2,Air conditioning store,"5/2, 2nd Main Rd, KB Nagar, Malleshwaram, Bengaluru, Karnataka 560003",,"5/2, 2nd Main Rd","5/2, 2nd Main Rd",Bengaluru,560003,Karnataka,IN,"XHXG+HP Bengaluru, Karnataka",voltas.com,,,,,180,ChIJLzZ0ZzoWrjsRPjNOOAVWtZI,"https://www.google.com/maps/place/Voltas+Brand+Shop/@12.9988892,77.5746043,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae163a6774362f:0x92b55605384e333e!8m2!3d12.9988892!4d77.576793?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9988892,""lng"":77.576793}",2021-02-05T20:35:18.178Z,,,12,12,"[""https://lh5.googleusercontent.com/p/AF1QipN2bvSxeV2K1rD7VztGg51Dg8_YCOUSLBKQbCSo=w1920-h1080-k-no""]"
Sri mahadeshwara enterprises,,4.3,Electronics store,"No: 627/28, 2nd Block, 80 feet Road, Dr Rajkumar Rd, Mariappanapalya, Rajajinagar, Bengaluru, Karnataka 560010",,"No: 627/28, 2nd Block, 80 feet Road, Dr Rajkumar Rd","No: 627/28, 2nd Block, 80 feet Road, Dr Rajkumar Rd",Bengaluru,560010,Karnataka,IN,"XHW3+7R Bengaluru, Karnataka",,080 2313 1589,,,,179,ChIJhw035o49rjsRlKWjFySeaf0,"https://www.google.com/maps/place/Sri+mahadeshwara+enterprises/@12.9957105,77.5523708,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d8ee6370d87:0xfd699e2417a3a594!8m2!3d12.9957105!4d77.5545595?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9957105,""lng"":77.5545595}",2021-02-05T20:35:31.135Z,,,80,80,"[""https://lh5.googleusercontent.com/p/AF1QipMWtmq4JgX-ZnWw-qQNUSQlJfN4wGEkCOeSW0vn=w1920-h1080-k-no-pi-20-ya317.51-ro0-fo100""]"
"Samsung service center Washing mechine,Led TV,Fridge,AC,mobile",,4.7,Repair service,"bus stop, # 88/5 Anjananagara, Magadi Main Rd, Bengaluru, Karnataka 560091",,"bus stop, # 88/5 Anjananagara, Magadi Main Rd","bus stop, # 88/5 Anjananagara, Magadi Main Rd",Bengaluru,560091,Karnataka,IN,"XFPQ+F6 Bengaluru, Karnataka",,,,,,178,ChIJSSqu0ks9rjsRJyITcY4innc,"https://www.google.com/maps/place/Samsung+service+center+Washing+mechine,Led+TV,Fridge,AC,mobile/@12.9862119,77.485842,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d4bd2ae2a49:0x779e228e71132227!8m2!3d12.9862119!4d77.4880307?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9862119,""lng"":77.4880307}",2021-02-05T20:35:31.404Z,,,18,18,"[""https://lh5.googleusercontent.com/p/AF1QipOzBMuYPqp4n_5RYx-8r2ehS5Fmayuyr01rz-3o=w1920-h1080-k-no""]"
Bangalore Refrigeration Company,,5,HVAC contractor,"89, Infantry Rd, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka 560001",,"89, Infantry Rd","89, Infantry Rd",Bengaluru,560001,Karnataka,IN,"XJH4+MH Bengaluru, Karnataka",,,,,,177,ChIJ7_Rg0GIWrjsR-gr0FwSjNjE,"https://www.google.com/maps/place/Bangalore+Refrigeration+Company/@12.979169,77.6042412,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1662d060f4ef:0x3136a30417f40afa!8m2!3d12.9791319!4d77.6064186?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9791319,""lng"":77.6064186}",2021-02-05T20:35:41.445Z,,,3,3,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
MICRO OVEN SERVICE BANGALORE - SAMSUNG - LG- WHIRLPOOL - VIDEOCON - HAIER,,4.6,Appliance repair service,"926, 2nd A Cross Rd, 1st Block, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",,"926, 2nd A Cross Rd","926, 2nd A Cross Rd",Bengaluru,560079,Karnataka,IN,"XGXR+R5 Bengaluru, Karnataka",,,,,,175,ChIJCZwQPpg9rjsRHCa5ShnaYkQ,"https://www.google.com/maps/place/MICRO+OVEN+SERVICE+BANGALORE+-+SAMSUNG+-+LG-+WHIRLPOOL+-+VIDEOCON+-+HAIER/@12.9995993,77.5383001,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d983e109c09:0x4462da194ab9261c!8m2!3d12.9995993!4d77.5404888?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9995993,""lng"":77.5404888}",2021-02-05T20:35:42.466Z,,,18,18,"[""https://lh5.googleusercontent.com/p/AF1QipMG1vlOQD_THyAZnISXm-QljAvMXRB3wcr-Z-eS=w1920-h1080-k-no""]"
Sharanu Aircon,,5,Air conditioning contractor,"121, 27th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560082",,"121, 27th Cross Rd","121, 27th Cross Rd",Bengaluru,560082,Karnataka,IN,"WHJH+83 Bengaluru, Karnataka",sharanuaircon.com,098451 55492,,,,176,ChIJp_sxXJoVrjsRDKtnhpsA084,"https://www.google.com/maps/place/Sharanu+Aircon/@12.9307937,77.5754501,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae159a5c31fba7:0xced3009b8667ab0c!8m2!3d12.9307937!4d77.5776388?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9307937,""lng"":77.5776388}",2021-02-05T20:35:43.658Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Co-optex Showroom,,3.9,Clothing store,"No.91, 5th Cross, Malleswaram, Bengaluru, Karnataka 560003",,"No.91, 5th Cross, Malleswaram","No.91, 5th Cross, Malleswaram",Bengaluru,560003,Karnataka,IN,"XHWF+R3 Bengaluru, Karnataka",cooptex.gov.in,080 2334 1955,,,,174,ChIJGemT-CQWrjsR7at5om8VH6A,"https://www.google.com/maps/place/Co-optex+Showroom/@12.9970595,77.5705269,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1624f893e919:0xa01f156fa279abed!8m2!3d12.9970595!4d77.5727156?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9970595,""lng"":77.5727156}",2021-02-05T20:35:50.175Z,,,52,52,"[""https://lh5.googleusercontent.com/p/AF1QipP6yfHDpUh4eaZp0cVrgv_H7tIcPBHj0B5O-77g=w1920-h1080-k-no""]"
Advance Services center,,2,Electronics repair shop,"934, 2nd crs, Near pizza hut Basaveshwara Nagar, Bengaluru, Karnataka 560079",,"934, 2nd crs, Near pizza hut Basaveshwara Nagar","934, 2nd crs, Near pizza hut Basaveshwara Nagar",Bengaluru,560079,Karnataka,IN,"XGWR+VG Bengaluru, Karnataka",,,,,,171,ChIJy-ZtmJc9rjsRUL5V-YFBDl8,"https://www.google.com/maps/place/Advance+Services+center/@12.9971632,77.5390849,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d97986de6cb:0x5f0e4181f955be50!8m2!3d12.9971598!4d77.5412862?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9971598,""lng"":77.5412862}",2021-02-05T20:36:00.456Z,,,42,42,"[""https://lh5.googleusercontent.com/p/AF1QipP0Zigt5-WXygLOBnOqEGD1oz6LB5vlsBw0Kc0L=w1920-h1080-k-no""]"
"TV Repair Bangalore, Microwave Repair Bangalore - ASC",,4.4,Microwave oven repair service,"934, 2nd A Cross Rd, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",,"934, 2nd A Cross Rd","934, 2nd A Cross Rd",Bengaluru,560079,Karnataka,IN,"XGWR+VG Bengaluru, Karnataka",,,1,,,173,ChIJy-ZtmJc9rjsRhS2y9-1z55s,"https://www.google.com/maps/place/TV+Repair+Bangalore,+Microwave+Repair+Bangalore+-+ASC/@12.9971632,77.5390849,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d97986de6cb:0x9be773edf7b22d85!8m2!3d12.9971632!4d77.5412736?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9971632,""lng"":77.5412736}",2021-02-05T20:36:03.286Z,,,51,51,"[""https://lh5.googleusercontent.com/p/AF1QipPyWadgAD-duqWdtkJ-p1AdNaPjjFAh4Qg6aYU=w1920-h1080-k-no""]"
Webb cars,,2.5,Car repair and maintenance,"596/B, Dr Rajkumar Rd, 1st Block, E block, 2nd Stage, Rajajinagar, Bengaluru, Karnataka 560010",,"596/B, Dr Rajkumar Rd","596/B, Dr Rajkumar Rd",Bengaluru,560010,Karnataka,IN,"2H23+V8 Bengaluru, Karnataka",,,,,,170,ChIJJQDjLfU9rjsRTNMm2A_46ow,"https://www.google.com/maps/place/Webb+cars/@13.0021325,77.5510707,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3df52de30025:0x8ceaf80fd826d34c!8m2!3d13.0021325!4d77.5532594?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0021325,""lng"":77.5532594}",2021-02-05T20:36:08.434Z,,,8,8,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Srinivas Seat Covers & Helmets,,4.8,Auto parts store,"Mahakavi Kuvempu Rd, M.R Palya, Rajajinagar, Bengaluru, Karnataka 560021",,Mahakavi Kuvempu Rd,Mahakavi Kuvempu Rd,Bengaluru,560021,Karnataka,IN,"XHX5+2P Bengaluru, Karnataka",,077951 68863,,,,169,ChIJ13snWYg9rjsRsT6seSnfszU,"https://www.google.com/maps/place/Srinivas+Seat+Covers+%26+Helmets/@12.9976053,77.5570968,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d8859277bd7:0x35b3df2979ac3eb1!8m2!3d12.9976053!4d77.5592855?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9976053,""lng"":77.5592855}",2021-02-05T20:36:09.211Z,,,6,6,"[""https://lh4.googleusercontent.com/proxy/vBE4KZIj-3gLyqE1cQJedw31yyScerYFtZNavCBZBs7495dZJhYKIyyGjFKAlK6L-6MNUJ4e3Zb_7KG8hWGbGNH5wjvYoJ2vbsJDuzfgmNbn7SMKh7NfInBDanApzPfJ4K_QcQ5xd_UOhqg4hgzXQd0H3Zg=w1920-h1080-k-no""]"
Motorola Service Center,,4,Cell phone store,"9th Block, Door no, 25, Margosa Rd, Malleshwaram, Bengaluru, Karnataka 560003",,"9th Block, Door no, 25, Margosa Rd","9th Block, Door no, 25, Margosa Rd",Bengaluru,560003,Karnataka,IN,"2H29+2M Bengaluru, Karnataka",motorola.in,080 4852 0449,,,,168,ChIJfydaYC8WrjsRMwvMOLpmZB8,"https://www.google.com/maps/place/Motorola+Service+Center/@13.000027,77.5670445,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae162f605a277f:0x1f6466ba38cc0b33!8m2!3d13.000027!4d77.5692332?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.000027,""lng"":77.5692332}",2021-02-05T20:36:13.316Z,,,332,332,"[""https://lh5.googleusercontent.com/p/AF1QipNT-rF92rezv2PTkpW81l4OTbxX5ifvYSp_UfoB=w1920-h1080-k-no""]"
Achala Parameswari Auto Electricals Works,,,Car repair and maintenance,"64, 1st Main Rd, near Total Gas, West Of Chord Road, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079",,"64, 1st Main Rd, near Total Gas","64, 1st Main Rd, near Total Gas",Bengaluru,560079,Karnataka,IN,"XGPQ+QX Bengaluru, Karnataka",,099459 38544,,,,172,ChIJp_zKs-o9rjsRn1j2Zpx_bfk,"https://www.google.com/maps/place/Achala+Parameswari+Auto+Electricals+Works/@12.986883,77.5377283,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3deab3cafca7:0xf96d7f9c66f6589f!8m2!3d12.986883!4d77.539917?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.986883,""lng"":77.539917}",2021-02-05T20:35:58.498Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
microtek services,,5,Electric motor repair shop,"#9,6th a main road, 4th cross, jc nagar mahalakshmi puram, Bengaluru, Karnataka 560086",,"#9,6th a main road, 4th cross, jc nagar mahalakshmi puram","#9,6th a main road, 4th cross, jc nagar mahalakshmi puram",Bengaluru,560086,Karnataka,IN,"2G4W+FW Bengaluru, Karnataka",microtekdirect.com,099644 64107,,,,166,ChIJcYHqXpw9rjsRIsnoEiTAvZ4,"https://www.google.com/maps/place/microtek+services/@13.006148,77.5451643,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9c5eea8171:0x9ebdc02412e8c922!8m2!3d13.006148!4d77.547353?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.006148,""lng"":77.547353}",2021-02-05T20:36:27.728Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
SAPTAGIRI SUZUKI,,4,Suzuki dealer,"No 1/1, Ground Floor, Jeevan Building, Near Shivananda Circle, Kumara Park East, Bengaluru, Karnataka 560020",,"No 1/1, Ground Floor, Jeevan Building, Near Shivananda Circle","No 1/1, Ground Floor, Jeevan Building, Near Shivananda Circle",Bengaluru,560020,Karnataka,IN,"XHVH+CF Bengaluru, Karnataka",suzukimotorcycle.co.in,,,,,167,ChIJGUO7JGEXrjsRQph2jgcW0iY,"https://www.google.com/maps/place/SAPTAGIRI+SUZUKI/@12.993533,77.5765513,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae176124bb4319:0x26d216078e769842!8m2!3d12.993533!4d77.57874?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.993533,""lng"":77.57874}",2021-02-05T20:36:32.045Z,,,14,14,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Aditya Car Air Conditioners,,4.2,Store,"J. P. J. P, 676, Marenahalli Rd, Marenahalli, 2nd Phase, J. P. Nagar, Bengaluru, Karnataka 560078",,"J. P. J. P, 676, Marenahalli Rd","J. P. J. P, 676, Marenahalli Rd",Bengaluru,560078,Karnataka,IN,"WH8P+PQ Bengaluru, Karnataka",adityacarac.com,099456 18219,,,,162,ChIJByKSbgsVrjsRW9TGTDeElqw,"https://www.google.com/maps/place/Aditya+Car+Air+Conditioners/@12.9168282,77.5847483,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae150b6e922207:0xac9684374cc6d45b!8m2!3d12.9168282!4d77.586937?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9168282,""lng"":77.586937}",2021-02-05T20:36:35.197Z,,,25,25,"[""https://lh5.googleusercontent.com/p/AF1QipM105_gXhWwwzB5qdF9Nq3ljdfF8onIkrtkfooc=w1920-h1080-k-no""]"
Croma,,4.4,Electronics store,"Sampige Road, 2nd Main Rd, opposite Cothas Coffee, Bengaluru, Karnataka 560003",,"Sampige Road, 2nd Main Rd, opposite Cothas Coffee","Sampige Road, 2nd Main Rd, opposite Cothas Coffee",Bengaluru,560003,Karnataka,IN,"2H2C+HG Bengaluru, Karnataka",croma.com,099860 00102,,,,163,ChIJVfljc4EXrjsRIpM54DDwFLk,"https://www.google.com/maps/place/Croma/@13.00146,77.5690622,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17817363f955:0xb914f030e0399322!8m2!3d13.00146!4d77.5712509?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.00146,""lng"":77.5712509}",2021-02-05T20:36:37.969Z,,,39,39,"[""https://lh5.googleusercontent.com/p/AF1QipN85U9ShJJUtqfQsm60MN2U0vjUDeOpxSJ0NWhu=w1920-h1080-k-no""]"
HVAC & Cleanroom Equipment,,,HVAC contractor,"#2/3, 1st D Main Rd, 7th Cross, Banashankari 3rd Stage, Kamakaya Layout, Bengaluru, Karnataka 560085",,"#2/3, 1st D Main Rd","#2/3, 1st D Main Rd",Bengaluru,560085,Karnataka,IN,"XGQW+WR Bengaluru, Karnataka",mepertech.com,098449 42100,,,,165,ChIJgzKqBZM9rjsRVIEyjUZrNi4,"https://www.google.com/maps/place/HVAC+%26+Cleanroom+Equipment/@12.989809,77.544866,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d9305aa3283:0x2e366b468d328154!8m2!3d12.989809!4d77.5470547?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.989809,""lng"":77.5470547}",2021-02-05T20:36:28.023Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Sify Datamation Product & Services,,,Family service center,"4217, Venus Buildings, Near-Canara Bank ATM, Subramanyanagar, Bengaluru, Karnataka 560021",,"4217, Venus Buildings, Near-Canara Bank ATM, Subramanyanagar","4217, Venus Buildings, Near-Canara Bank ATM, Subramanyanagar",Bengaluru,560021,Karnataka,IN,"2H45+3W Bengaluru, Karnataka",,080 2337 4953,,,,164,ChIJR5FrzYA9rjsRosfd8nECgDs,"https://www.google.com/maps/place/Sify+Datamation+Product+%26+Services/@13.005183,77.5576783,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d80cd6b9147:0x3b800271f2ddc7a2!8m2!3d13.005183!4d77.559867?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.005183,""lng"":77.559867}",2021-02-05T20:36:33.963Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Tata Motors Limited,,3.1,Car dealer,"4TH 'N'BLOCK,BEHIND EE-SANJE BUILDING,, OFF.DR.RAJKUMAR ROAD, 3RD STAGE, RAJAJINAGAR,, Bengaluru, Karnataka 560010",,"4TH 'N'BLOCK,BEHIND EE-SANJE BUILDING,, OFF.DR.RAJKUMAR ROAD, 3RD STAGE, RAJAJINAGAR,","4TH 'N'BLOCK,BEHIND EE-SANJE BUILDING,, OFF.DR.RAJKUMAR ROAD, 3RD STAGE, RAJAJINAGAR,",Bengaluru,560010,Karnataka,IN,"XHP6+C3 Bengaluru, Karnataka",tatamotors.com,011 2312 8226,,,,161,ChIJ9bA-AfE9rjsRMMZ0aA72fMw,"https://www.google.com/maps/place/Tata+Motors+Limited/@12.9860268,77.5579814,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3df1013eb0f5:0xcc7cf60e6874c630!8m2!3d12.9860268!4d77.5601701?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9860268,""lng"":77.5601701}",2021-02-05T20:36:52.843Z,,,9,9,"[""https://lh5.googleusercontent.com/p/AF1QipNoDVIrWV_XMIUz2IuPoclOE_azZ35AHQOPeRSd=w1920-h1080-k-no""]"
Shell,,4.3,Petrol Pump,"Sankey Tank Trail, Sadashiva Nagar, Malleshwaram, Bengaluru, Karnataka 560080",,Sankey Tank Trail,Sankey Tank Trail,Bengaluru,560080,Karnataka,IN,"2H3J+X8 Bengaluru, Karnataka",find.shell.com,089516 51187,,,,160,ChIJuXBblDYWrjsReq_ETJFLJiQ,"https://www.google.com/maps/place/Shell/@13.0048921,77.5785824,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae1636945b70b9:0x24264b914cc4af7a!8m2!3d13.0048921!4d77.5807711?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0048921,""lng"":77.5807711}",2021-02-05T20:36:53.294Z,Not too busy,29,"1,108",1108,"[""https://lh5.googleusercontent.com/p/AF1QipN_8mgxrEzDMWfCdguulUUOT64ld2-JHV2gtwph=w1920-h1080-k-no""]"
Sri Maruthi Auto Mobiles,,5,Auto parts store,"656/B, Triveni Main Rd, Gokula 1st Stage, Nanjappa Reddy Colony, Yeswanthpur, Bengaluru, Karnataka 560022",,"656/B, Triveni Main Rd","656/B, Triveni Main Rd",Bengaluru,560022,Karnataka,IN,"2HG6+53 Bengaluru, Karnataka",,094822 29307,,,,157,ChIJD0iKXGI9rjsR9oCY1OzCI-A,"https://www.google.com/maps/place/Sri+Maruthi+Auto+Mobiles/@13.0254282,77.5580244,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d625c8a480f:0xe023c2ecd49880f6!8m2!3d13.0254282!4d77.5602131?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":13.0254282,""lng"":77.5602131}",2021-02-05T20:37:05.389Z,,,1,1,"[""https://lh4.googleusercontent.com/proxy/LYtF9UMAELIa-ZtiReRzr60kFqcARZB-tEGym7CGbwubetMqsk0_1XJFni3T7f7spzPl7dTTVc2gRDeD5ee5d1gEUCLXEywDHkYpYvp2uRpNSWkKcDMDRwC2XjjBuXPOp6HKXjIaR96_45eOf8Z_PtRmWqg=w1920-h1080-k-no""]"
Car Ac Dealers,,,Air conditioning contractor,"No.38, 2, Markham Rd, Ashok Nagar, Bengaluru, Karnataka 560025",,"No.38, 2, Markham Rd","No.38, 2, Markham Rd",Bengaluru,560025,Karnataka,IN,"XJ95+JV Bengaluru, Karnataka",,,,,,159,ChIJ_zjBFIAWrjsRSqwp3xnG1pc,"https://www.google.com/maps/place/Car+Ac+Dealers/@12.9690601,77.6074442,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae168014c138ff:0x97d6c619df29ac4a!8m2!3d12.9690601!4d77.6096329?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9690601,""lng"":77.6096329}",2021-02-05T20:36:58.273Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
Flux Controls,,5,Electronics store,"34, 1st Floor, Dr Rajkumar Road, 4th N Block, R-nagar, Dr Rajkumar Road, Bengaluru, Karnataka 560010",,"34, 1st Floor, Dr Rajkumar Road, 4th N Block, R-nagar, Dr Rajkumar Road","34, 1st Floor, Dr Rajkumar Road, 4th N Block, R-nagar, Dr Rajkumar Road",Bengaluru,560010,Karnataka,IN,,,080 2323 2883,,,,156,ChIJQfh-WIQ9rjsRETMrpA2jrsY,"https://www.google.com/maps/place/Flux+Controls/@12.9877732,77.5422274,14z/data=!3m1!4b1!4m5!3m4!1s0x3bae3d84587ef841:0xc6aea30da42b3311!8m2!3d12.9877738!4d77.559737?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9877738,""lng"":77.559737}",2021-02-05T20:37:13.846Z,,,1,1,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
"Godrej Fully Automatic Washing Machine Repair Center in Chickpet,",,,Washer & dryer repair service,"Santhusapet, Chickpet, Bengaluru, Karnataka 560053",,,,Bengaluru,560053,Karnataka,IN,"XH9F+QQ Bengaluru, Karnataka",godrejwashingmachineservicecenter.com,,,,,158,ChIJD76tCeoXrjsRJrOIIXy3bFA,"https://www.google.com/maps/place/Godrej+Fully+Automatic+Washing+Machine+Repair+Center+in+Chickpet,/@12.9694027,77.5722907,17z/data=!3m1!4b1!4m5!3m4!1s0x3bae17ea09adbe0f:0x506cb77c2188b326!8m2!3d12.9694027!4d77.5744794?hl=en","https://www.google.com/maps/search/ac+repair+in+malleswaram/@13.088299,77.4705271,12z/data=!3m1!4b1?hl=en",ac repair in malleswaram,"{""lat"":12.9694027,""lng"":77.5744794}",2021-02-05T20:37:04.280Z,,,,,"[""https://maps.gstatic.com/tactile/pane/default_geocode-1x.png""]"
